collegeId,collegeName,type,accreditation,rankingTier,state,district,region,address,website,rating,latitude,longitude,searchKeywords
UGC-1120-675,Symbiosis Skills and Professional University (Formerly Symbiosis Skill and Open University),Private,UGC 2(f),Unranked,Maharashtra,,India,"Kiwale, Adjoining Pune Mumbai Expressway, Pune - 412 101Adjoining Pune Mumbai Expressway,Tal- Havely, Pune 412101",,4,0,0,University|Degree|Higher Education
UGC-1121-187,Symbiosis University of Applied Sciences (SUAS),Private,UGC 2(f),Unranked,Madhya Pradesh,,India,"Symbiosis University of Applied Sciences, Bada Bangarda, Super Corridor, Near Airport, IndoreSuper Corridor,Indore 453112",,4.3,0,0,University|Degree|Higher Education
UGC-1122-819,T. S. Mishra University,Private,UGC 2(f),Unranked,Uttar Pradesh,,India,"17/9, Windsor Place, Behind Yojna Bhawan, Lucknow 226008",,4.1,0,0,University|Degree|Higher Education
UGC-1123-388,T.M. Bhagalpur University,State University,UGC 2(f) & 12(B),Unranked,Bihar,,India,Bhagalpur,,4,0,0,University|Degree|Higher Education
UGC-1124-345,Takshashila University,Private,UGC 2(f),Unranked,Tamil Nadu,,India,"Ongur (Post), Tindivanam Taluk, Villupuram District 604305",,4.8,0,0,University|Degree|Higher Education
UGC-1125-389,Tamil Nadu Fisheries University,State University,UGC 2(f) & 12(B),Unranked,Tamil Nadu,,India,"Vettar River View Campus, NagapattinamNagapattinam 611002",,4.4,0,0,University|Degree|Higher Education
UGC-1126-663,Tamil Nadu Open University,State University,UGC 2(f) & 12(B),Unranked,Tamil Nadu,,India,"No. 577, Anna Salai,Saidapet,Chennai 600015",,4.8,0,0,University|Degree|Higher Education
UGC-1127-377,Tamil Nadu Physical Education and Sports University,State University,UGC 2(f) & 12(B),Unranked,Tamil Nadu,,India,"Melakottaiyur, Sampat Maaligai, college Road, Chennai 600006",,3.8,0,0,University|Degree|Higher Education
UGC-1128-419,Tamil Nadu Teacher Education University,State University,UGC 2(f) & 12(B),Unranked,Tamil Nadu,,India,"Gangaiamman koil street, Karapakkam, Chennai, 600097",,4.1,0,0,University|Degree|Higher Education
UGC-1129-45,Tamil University,State University,UGC 2(f) & 12(B),Unranked,Tamil Nadu,,India,"Trichy Road, Thanjavur,PIN - 613 005. (T.N.)",,4.1,0,0,University|Degree|Higher Education
UGC-1130-199,Tamilnadu Agricultural University,State University,UGC 2(f) & 12(B),Unranked,Tamil Nadu,,India,"Lawley Road, Coimbatore 641003, Tamilnadu 641003",,4.7,0,0,University|Degree|Higher Education
UGC-1131-191,Tamilnadu Dr. Ambedkar Law University,State University,UGC 2(f) & 12(B),Unranked,Tamil Nadu,,India,"Poompozhil,5.Dr.D.G.S. dinakaranSalai, Raja Annamalai Puram,Chennai-600028, (T.N.)",,3.9,0,0,University|Degree|Higher Education
UGC-1132-576,Tamilnadu Dr. M.G.R.Medical University,State University,UGC 2(f) & 12(B),Unranked,Tamil Nadu,,India,"NO.69, ANNA SALAI, GUINDY, CHENNAI -600 032Chennai- 600 032. 600032",,4.1,0,0,University|Degree|Higher Education
UGC-1133-843,Tamilnadu National Law University,State University,UGC 2(f) & 12(B),Unranked,Tamil Nadu,,India,"Navalur Kuttapattu,Srirangam Taluk,Tiruchirapalli 620 009",,4.6,0,0,University|Degree|Higher Education
UGC-1134-567,Tamilnadu Veterinary & Animal Sciences University,State University,UGC 2(f) & 12(B),Unranked,Tamil Nadu,,India,"Tamil Nadu Veterinary and Animal Sciences University, Madhavaram Milk Colony, Chennai-51, Tamil Nadu 600051",,4.6,0,0,University|Degree|Higher Education
UGC-1135-231,Tantia University,Private,UGC 2(f),Unranked,Rajasthan,,India,Near RIICO Bus StandHanumangarh RoadSri Ganganagar 335002,,3.9,0,0,University|Degree|Higher Education
UGC-1136-450,Tata Institute of Fundamental Research,Deemed,UGC Section-III & 12(B),Unranked,Maharashtra,,India,"Dr Homi Bhabha Road, Navy Nagar, Colaba, Mumbai 400005",,3.8,0,0,University|Degree|Higher Education
UGC-1137-572,Tata Institute of Social Sciences,Deemed,UGC Section-III & 12(B),Unranked,Maharashtra,,India,"VN Purav Marg, Deonar, Chembur, Mumbai 400088",,3.9,0,0,University|Degree|Higher Education
UGC-1138-525,TCG CREST,Deemed,UGC Section-III,Unranked,West Bengal,,India,"First Floor, Tower 1, Bengal Eco Intelligent Park (Techna), Block EM, Plot No 3, Sector V, Salt lake, Kolkata 700091",,4.2,0,0,University|Degree|Higher Education
UGC-1139-606,Team Lease Skills University,Private,UGC 2(f),Unranked,Gujarat,,India,"Tarsali-Vadodara RoadTarsali Bypass, Vadodara 390 009",,3.9,0,0,University|Degree|Higher Education
UGC-1140-294,Techno Global University,Private,UGC 2(f),Unranked,Madhya Pradesh,,India,Lateri RoadSirouj (Near Gosala)Distt. Vidisha 464228,,4,0,0,University|Degree|Higher Education
UGC-1141-51,Techno India University,Private,UGC 2(f),Unranked,West Bengal,,India,"EM 4, Sector V, Salt Lake, Kolkata-700091Salt LakeKolkata 700091",,4.7,0,0,University|Degree|Higher Education
UGC-1142-772,Techno India University,Private,UGC 2(f),Unranked,Tripura,,India,"Maheshkhola, Village Anandanagar, PS- Amtali, dist-West Tripura, 799004",,4.6,0,0,University|Degree|Higher Education
UGC-1143-212,Teerthanker Mahaveer University,Private,UGC 2(f) & 12(B),Unranked,Uttar Pradesh,,India,"N.H.-24, Delhi Road, Moradabad - 244001, Uttar Pradesh 244001",,4.3,0,0,University|Degree|Higher Education
UGC-1144-571,Telangana University,State University,UGC 2(f) & 12(B),Unranked,Telangana,,India,"Vil: Nadpally, Suddapally, Mdl: Dichpally, Dist.: NizamabadNizamabad- 503 322Andhra Pradesh 503322",,4,0,0,University|Degree|Higher Education
UGC-1145-697,TERI School of Advanced studies,Deemed,UGC Section-III,Unranked,Delhi,,India,"10 Institutional Area, Vasant Kunj,  New Delhi 110070",,4,0,0,University|Degree|Higher Education
UGC-1146-202,Tezpur University,Central University,UGC 2(f) & 12(B),Unranked,Assam,,India,"P.O. -Napaam, Tezpur, Dist. Sonitpur 784028",,4.3,0,0,University|Degree|Higher Education
UGC-1147-2,Thapar Institute of Engineering & Technology,Deemed,UGC Section-III,Unranked,Punjab,,India,"P.O. Box 32, Bhadson Road, Patiala 147004",,4.2,0,0,University|Degree|Higher Education
UGC-1148-867,The Apollo University,Private,UGC 2(f),Unranked,Andhra Pradesh,,India,"The Apollo Knoledge City, Saketa, Murukambattu, Chittoor 517127",,4.6,0,0,University|Degree|Higher Education
UGC-1149-692,The Aryavart International University,Private,UGC 2(f),Unranked,Tripura,,India,"Tilthal, Dharmanagar, North Tripura 799260",,4.4,0,0,University|Degree|Higher Education
UGC-1150-100,The Assam Kaziranga University,Private,UGC 2(f),Unranked,Assam,,India,"Jorhat, Assam 785006",,3.8,0,0,University|Degree|Higher Education
UGC-1151-937,The Assam Royal Global University,Private,UGC 2(f),Unranked,Assam,,India,"Betkuchi, Opp Tirupati Balaji Temple, Guwahati 781035",,4.8,0,0,University|Degree|Higher Education
UGC-1152-477,The Bengal Engineering & Science University,State University,UGC 2(f),Unranked,West Bengal,,India,ShibpurHowrah,,4.6,0,0,University|Degree|Higher Education
UGC-1153-601,The Charutar Vidya Mandal(CVM) University,Private,UGC 2(f),Unranked,Gujarat,,India,"Besides BVM College, Vallabh Vidyanagar, Distt.- Anand 388120",,4,0,0,University|Degree|Higher Education
UGC-1154-577,The Dhamma Dipa International Buddhist University,Private,UGC 2(f),Unranked,Tripura,,India,"P.O. Bishnupur, Manu Bankul, Sabroom, South Tripura 799145",,4.5,0,0,University|Degree|Higher Education
UGC-1155-425,THe Dr. Sarvepalli Radhakrishnan Rajasthan Ayurved University,State University,UGC 2(f),Unranked,Rajasthan,,India,"Kadwad, Nagaur Highway Road, Jodhpur, 342037",,4.6,0,0,University|Degree|Higher Education
UGC-1156-469,The Gandhiigram Rural Institute,Deemed,UGC Section-III & 12(B),Unranked,Tamil Nadu,,India,"Gandhigram, Dindigul District, Chinnalapatti 624302",,4.6,0,0,University|Degree|Higher Education
